id;id_type;sort;attrs_cn;attrs_id;attrs_name;center_x;center_y;extent_ymin;extent_ymax;extent_xmin;extent_xmax;stat_kvartal_total;stat_kvartal_geo;stat_parcel_total;stat_parcel_geo;stat_oks_total;stat_oks_geo
64;3;4813;48:13;48:13;Липецкий;4381813.21574377;6908714.51361227;6851244.19923745;6955706.1793838;4342824.21730906;4424416.26686798;1879;1879;65004;44219;37398;12452
65;3;3410;34:10;34:10;Камышинский;5046605.65717654;6487252.01931916;6403639.75222574;6553202.31296231;4985734.83832817;5109083.95907118;155;155;29003;20258;14927;1373
66;3;4008;40:08;40:8;Износковский;3941465.48943788;7363822.43403053;7323041.39746774;7414873.59587374;3896893.96303475;3986623.35382323;774;774;16639;8502;6372;2234
67;3;3831;38:31;38:31;г. Усолье-Сибирское;11536204.0609973;6940110.37925263;6928882.68061428;6951184.82662434;11528305.1013939;11546565.447085;57;57;16854;14682;12697;2903
68;3;3230;32:30;32:30;г.Клинцы;3590771.26935317;6935938.52754769;6923790.29877638;6948747.92097685;3579216.02529896;3604067.13766337;252;252;26373;15085;24552;4774
69;3;403;04:03;4:3;Турочакский;9738355.50352645;6805177.11297331;6660240.04298636;6920319.95968846;9642638.86475372;9847661.14667162;149;149;16326;9720;6791;1522
70;3;4419;44:19;44:19;Пыщугский;5078528.08169843;8160479.54930803;8100152.09889594;8227481.50633846;5041996.91270229;5136628.27278627;438;438;5249;1138;1890;177
71;3;1407;14:07;14:7;Верхневилюйский;13397926.7461134;9284928.10393294;8773740.42521052;10014784.336813;13136980.8797448;13683475.4200215;53;53;17565;6927;10989;2153
72;3;910;09:10;9:10;Карачаевский;4675017.7957;5412833.5395;5354910.92727688;5444856.10626943;4627592.92646368;4690826.08551216;27;27;9134;6419;8981;1733
73;3;711;07:11;7:11;Эльбрусский;4768975.31690759;5372382.42147688;5332344.94698888;5412622.47838035;4719614.80734014;4816987.07987007;62;56;11249;5434;8206;1176
74;3;5105;51:05;51:5;Ковдорский;3464990.37128717;10321681.6911744;10196155.4649863;10447265.2850646;3341492.12790584;3571634.71054582;33;33;4178;4015;3136;242
75;3;2913;29:13;29:13;Онежский;4213213.86726927;9267317.81580891;9014664.66219417;9535872.84476316;3980177.79872548;4472919.71708434;148;148;8944;3703;7158;1259
76;3;3621;36:21;36:21;Панинский;4463813.72994188;6727651.45675286;6679133.7745565;6762365.75933382;4416124.16489141;4512685.38032535;419;419;23386;9031;15572;1910
77;3;3917;39:17;39:17;Светлогорский;2237183.39716237;7349769.42605746;7345586.76206964;7354357.04371593;2220067.25755732;2251348.43537386;132;132;6273;6105;4784;1586
78;3;5617;56:17;56:17;Матвеевский;5958093.96671792;7049641.98123764;7000249.30738371;7104674.22301161;5923574.94035256;5996483.98041326;918;918;10643;7204;4862;1823
79;3;2607;26:07;26:7;Грачевский;4726967.62184188;5643412.5920788;5603500.68206782;5712243.55651483;4690081.12802027;4771229.52908591;1078;1078;28696;13896;14888;2831
80;3;4606;46:06;46:6;Железногорский;3946908.12295268;6841712.24838313;6804461.92851712;6880976.98348185;3909221.92657458;3974618.98648046;609;609;37686;15738;15076;3155
81;3;5432;54:32;54:32;город Бердск;9247936.67292932;7312648.81681009;7299769.95037926;7324872.93308881;9241026.11450911;9259480.38741398;452;452;26265;21400;16403;5940
82;3;5258;52:58;52:58;Большеболдинский;5033766.23454379;7361159.71546407;7323674.51070557;7399745.15360241;4993653.85919833;5062323.37256488;122;122;13085;5263;4269;1046
83;3;4907;49:07;49:7;Хасынский;16912740.9669652;8666674.91588829;8363104.4117761;8879323.22066387;16724238.0026353;17088315.9703545;75;75;3434;3314;2601;984
84;3;5502;55:02;55:2;Большереченский;8273666.57137088;7593127.365321;7501934.48306853;7692677.96875682;8206771.42220712;8340252.91149904;298;298;20068;5054;9131;783
85;3;3711;37:11;37:11;Палехский;4670634.95214383;7722606.71474837;7698791.61115022;7752535.34111634;4633022.95804229;4709072.48117482;387;387;19280;12791;6145;1338
86;3;5915;59:15;59:15;Большесосновский;6061719.06819774;7871602.90715748;7802657.8575085;7941032.15406517;6009014.73684401;6114396.0257482;259;259;24011;16299;5745;1219
87;3;3102;31:02;31:2;Прохоровский;4098253.7203202;6622287.70471234;6585086.02330555;6657371.90607327;4057013.60252871;4141254.74842601;655;655;26720;10954;20176;4902
88;3;4501;45:01;45:1;Альменевский;7052301.1138866;7339079.03850722;7295247.04764294;7386482.90385921;6986897.34159068;7128694.71405251;83;83;10597;6323;4925;831
89;3;316;03:16;3:16;Прибайкальский;12070571.7401533;6936899.64190766;6785855.781034;7054683.95765646;11906209.9166433;12322355.1063038;782;782;26727;23604;10676;3013
90;3;2124;21:24;21:24;Ядринский;5161101.35518478;7545677.10719536;7511110.87543415;7584320.26182509;5128855.95376752;5196585.91882078;464;464;41983;22297;15287;2997
91;3;4309;43:09;43:9;Зуевский;5686426.37754483;8043637.95675256;7958692.12916305;8118740.38407782;5633421.60375611;5735305.03414289;238;238;17140;6728;9038;808
92;3;4214;42:14;42:14;Топкинский;9508479.21891853;7422231.70826969;7375196.46386106;7488494.42795494;9441606.91210327;9578947.54375917;175;175;25639;9778;8238;2143
93;3;1021;10:21;10:21;Пряжинский;3692374.45456129;8789423.92321757;8668192.99411719;8904469.33710016;3567560.22238722;3795986.35813841;596;596;27719;18146;11731;3180
94;3;5834;58:34;58:34;Заречный городской;5028170.55666765;7017235.50254858;7010473.95902666;7022080.32962275;5022427.20459977;5033816.64622212;58;58;9410;9397;6043;1308
95;3;1634;16:34;16:34;Рыбно-Слободский;5603995.19204284;7470986.97475091;7432180.88771889;7519713.82782201;5533877.00070047;5662039.8138733;385;385;35243;33509;16127;2397
96;3;2262;22:62;22:62;Алейский городской;9214212.2738574;6889782.49628893;6880412.40602232;6901209.87457656;9205998.47184782;9221491.97606463;352;352;12610;12317;8770;1050
97;3;606;06:06;6:6;Магаский;4988915.32365708;5337817.08025556;5334797.88014329;5341591.5680896;4986630.16513262;4991293.12306482;12;12;1137;1119;914;464
98;3;5023;50:23;50:23;Раменский;4257813.70620815;7456924.75639878;7408041.85636418;7501002.56421765;4217414.2466776;4302211.38708699;2222;2222;311977;221231;251703;57607
99;3;1506;15:06;15:6;Ардонский;4936009.82574685;5336354.2284034;5317481.13170665;5355942.88045559;4917143.48223248;4951406.27026019;682;682;13311;9102;10682;1959
100;3;2010;20:10;20:10;Сунженский;5028346.61014791;5341060.59121055;5301062.58367557;5376699.35361873;5016976.26877582;5040073.13840449;53;53;15440;4116;4920;3205
101;3;212;02:12;2:12;Бижбулякский;6034813.29711874;7107235.02109228;7050248.13906227;7167969.61177676;5986929.86666209;6080814.10723745;372;372;33361;33110;13929;3193
102;3;4106;41:06;41:6;Мильковский;17709615.674734;7354683.46771229;7142822.65709559;7528202.00574553;17530386.6420183;17899620.7128976;30;30;6064;3856;2410;238
103;3;503;05:03;5:3;Ногайский;5112815.84794944;5533763.33759188;5437037.50180489;5620400.43920945;5021009.51552781;5172706.70786371;31;31;13031;7434;5719;2681
104;3;1116;11:16;11:16;Воркута;7128959.16793327;10248974.3739114;9934118.32009586;10573978.8122969;6859650.21952503;7375038.08960375;78;78;7448;5655;6066;1385
105;3;2701;27:01;27:1;Амурский;15096631.3224436;6392171.17565478;6202405.45451879;6545703.4912402;14961918.6261929;15298149.7522907;66;66;22860;7715;5549;611
106;3;1908;19:08;19:8;Орджоникидзевский;9930608.4107429;7342299.0179785;7223549.02742619;7447274.94655525;9836609.06336851;10077944.4081468;138;138;10189;6557;5236;930
107;3;808;08:08;8:8;Сарпинский;4924680.58084038;6042950.51659704;5984406.99858461;6090157.00016969;4860737.70871376;4997784.44187302;135;135;11012;5837;4197;381
108;3;2329;23:29;23:29;Тбилисский;4473027.62297747;5683074.58649064;5648957.0202369;5715823.81422511;4442757.14117786;4498567.85274357;480;480;33665;20250;29481;3828
109;3;1209;12:09;12:9;Куженерский;5453249.0203449;7712841.34015277;7677268.37236659;7743880.54070945;5418295.16429184;5494485.18460038;391;391;16507;9438;4680;1156
110;3;3001;30:01;30:1;Ахтубинский;5173939.88001471;6133988.66603408;6051242.4962179;6210820.77622127;5046913.31856673;5255518.1550856;307;304;35271;17748;29400;3460
111;3;4801;48:01;48:1;Воловский;4225984.58780603;6809201.70022629;6779733.68229342;6846038.69771368;4200957.60290396;4261415.93788082;1095;1095;15235;5234;7678;507
112;3;4720;47:20;47:20;Кингисеппский;3180590.64850335;8290953.55307003;8203654.73908357;8366201.72701407;3116838.85644633;3242792.2361851;1571;1571;53097;31232;32387;6065
113;3;3525;35:25;35:25;Вологодский;4392774.84037402;8249010.27461622;8153098.88068249;8366587.7437116;4316085.6414894;4488535.13014781;1200;1200;105279;66414;31998;10412
114;3;4431;44:31;44:31;г. Шарья;5064076.35489487;8046685.56553503;8039612.93870945;8053740.95428429;5054326.20897371;5071851.94098174;278;278;13345;5402;12990;1169
115;3;1416;14:16;14:16;Мирнинский;12324896.4588033;9406268.1165527;8604897.81330659;10107337.7143405;11764627.5045609;12787011.0397013;80;80;14428;13651;10288;2283
116;3;5703;57:03;57:3;Хотынецкий;3935772.1364896;7012862.63738033;6972153.52995563;7045149.06634109;3907945.17274027;3965176.25309601;143;143;16448;12700;5800;546
117;3;5121;51:21;51:21;Снежногорск;3700681.61172055;10810055.3456599;10800326.54672;10821173.6619635;3688521.86168878;3711058.8848078;10;10;408;402;1472;235
118;3;906;09:06;9:6;Зеленчукский;4617078.354225;5417946.29445403;5354833.57555361;5494587.57297545;4567618.02310468;4655634.14197818;537;537;49372;23409;19763;4364
119;3;2501;25:01;25:1;Анучинский;14811171.2950739;5457619.0397821;5372493.41291543;5539168.95783537;14772650.5619868;14854464.5972107;128;128;15568;7254;6297;562
120;3;703;07:03;7:3;Майский;4904119.52617923;5404289.50807144;5370229.61371379;5429651.28551152;4883905.54252323;4924656.64033418;160;153;21352;9606;16844;2329
121;3;5316;53:16;53:16;Солецкий;3359294.02189843;7982728.43821469;7940807.19775547;8019304.24807242;3297839.45381067;3409750.65412163;485;485;18581;7519;9680;944
122;3;3309;33:09;33:9;Гороховецкий;4732229.58421679;7576711.98668683;7519135.03080587;7640836.0733994;4691781.38666237;4783877.78874814;345;345;31144;13248;14289;2309
123;3;4903;49:03;49:3;Северо-Эвенский;17844490.543737;9183746.15519622;8528824.67953476;9782800.44431361;17455759.9628315;18200280.4909049;25;25;1540;1404;453;39
124;3;3918;39:18;39:18;Светловский;2248647.6543375;7305519.8136073;7294539.23827156;7317054.78267287;2232974.45216856;2263332.64865174;124;124;10638;10137;7154;3118
125;3;3809;38:09;38:9;Киренский;12156688.168988;7961408.00748467;7630385.35839168;8215422.95810449;11894280.9307488;12440278.1416868;201;201;16145;11670;6430;1582
126;3;4607;46:07;46:7;Золотухинский;4051541.84420298;6805653.40751524;6774283.12316683;6840138.42873988;4013110.45653457;4088682.224636;369;369;23252;12183;12560;1698
127;3;5429;54:29;54:29;Чистоозерный;8502157.99565266;7286731.73646527;7193498.92417832;7373869.56541731;8425505.10560783;8598499.03478157;209;209;21977;18875;5698;644
128;3;3228;32:28;32:28;г.Брянск;3827171.83845037;7032563.54171989;7017072.61713037;7052570.92763289;3806299.43804527;3861103.02980608;2567;2567;105752;66976;101525;15813
129;3;5909;59:09;59:9;Лысьвенский;6456589.69478751;7947676.39912106;7875922.05018511;8021610.12129177;6366668.16921636;6553725.70216926;1359;1359;41175;30382;24633;4655
130;3;6007;60:07;60:7;Куньинский;3466684.89582316;7581817.4588769;7499327.59401906;7663422.61551506;3421298.89198452;3508286.61881555;643;643;17713;7136;5232;917
131;3;3618;36:18;36:18;Ольховатский;4368229.505074;6503240.99406939;6461752.78592957;6539701.84403715;4339775.20057558;4396405.85660475;279;279;15513;12184;10382;1514
132;3;5504;55:04;55:4;Горьковский;8248635.65517179;7452867.59740432;7394632.12570333;7511759.38143173;8170173.94097308;8307997.61250167;105;105;14397;7428;7176;399
133;3;3705;37:05;37:5;Ивановский;4589313.2965;7763473.5735;7723027.11263724;7801831.82753275;4517473.82427222;4613259.78734113;713;713;64677;43662;27548;7585
134;3;4516;45:16;45:16;Притобольный;;;;;;;85;85;17821;6153;6624;1121
135;3;5639;56:39;56:39;город Гай;6509976.54329436;6703580.09400812;6691435.92081478;6710792.59082028;6494116.9884803;6520326.57184069;117;117;10213;3949;6089;1233
136;3;3119;31:19;31:19;Новооскольский;4211213.78262752;6577918.92624267;6541377.2652126;6611020.88783252;4168266.82287014;4263204.91781011;1201;1201;34464;21015;25440;4501
137;3;2119;21:19;21:19;Урмарский;5331347.47382812;7494733.20397035;7461950.29714997;7520558.71188335;5301579.3593052;5359852.24787871;93;93;26380;10350;11279;2320
138;3;2901;29:01;29:1;Вельский;4685744.76074071;8698338.24483484;8572691.32785456;8839222.91253885;4556530.80483311;4857451.97174783;724;724;31223;14809;23675;3918
139;3;4321;43:21;43:21;Нолинский;5546135.29103262;7881948.45835144;7814541.43373295;7948055.35483166;5489839.96966543;5605747.04506624;240;240;13478;5726;8572;722
140;3;5824;58:24;58:24;Пензенский;4986041.66911294;6997660.52185685;6960565.05747579;7038439.368378;4928136.98799251;5066587.23749982;711;711;78425;58600;28519;7340
141;3;4221;42:21;42:21;г. Белово;9607939.26436209;7238009.87718885;7190315.6863687;7274037.59932113;9577122.04633418;9627556.5929887;1125;1125;42361;22300;41728;8310
142;3;2825;28:25;28:25;Тамбовский;14248260.8043965;6451856.97540484;6403442.43226038;6498789.73889503;14191649.4689894;14308528.5503879;387;386;12994;9251;6105;1062
143;3;2269;22:69;22:69;Новоалтайский городской;9342336.90145293;7060054.52648013;7049550.83222497;7072687.56357572;9331521.01387969;9354514.93567089;376;376;22571;21734;17657;4293
144;3;604;06:04;6:4;Назрановский;4997657.2443;5342411.917;5322960.14870026;5375954.94108653;4961421.09086602;5007582.67939377;27;27;26787;6170;11023;1862
145;3;1505;15:05;15:5;Дигорский;4904123.80122481;5330395.09649468;5303699.06764517;5361223.42720519;4880627.34331894;4925152.15676889;484;484;9267;6566;8617;791
146;3;1022;10:22;10:22;Вепсский;3921124.05420703;8703666.80386859;8657856.15351786;8748028.64858144;3879437.22813479;3964572.86896133;88;88;4749;2933;1593;228
147;3;1638;16:38;16:38;Тетюшский;5417074.69877282;7336019.04188126;7289441.41402116;7393789.00482019;5366838.8100463;5451696.86383855;330;330;33691;32903;13572;1854
148;3;2716;27:16;27:16;Ульчский;15529325.2477827;6811849.32984763;6588922.17098904;7089847.38044257;15302070.8252777;15715873.413274;50;50;8424;4058;7135;644
149;3;1318;13:18;13:18;Старошайговский;4960072.76419123;7240752.46035861;7197582.5164324;7285832.56345878;4919618.17691344;5005125.90362272;112;112;29176;22296;6806;1775
150;3;1903;19:03;19:3;г. Саяногорск;10175611.4507271;6997736.21302651;6950253.13804287;7023286.87281867;10164028.3729373;10186181.2010442;72;72;37748;18637;19904;2532
151;3;1212;12:12;12:12;Параньгинский;5504334.2535115;7703615.84826247;7665656.35114143;7745830.38606244;5474447.81017667;5531910.1822645;187;187;16478;7307;5422;1136
152;3;2013;20:13;20:13;Шаройский;5096281.87829007;5250609.00959098;5232488.87463908;5268946.75330122;5066158.11035195;5124065.3308541;22;22;1987;396;786;582
153;3;3408;34:08;34:8;Иловлинский;4892789.45692921;6327912.43591043;6263089.49424676;6387006.94954329;4830154.01109708;4955660.26015984;112;112;24132;12984;20755;2804
154;3;237;02:37;2:37;Мелеузовский ный;6253487.57015726;7000152.84653016;6947841.20519487;7056136.31120269;6183773.6822342;6333588.90910658;429;429;36046;35089;16372;6092
155;3;5032;50:32;50:32;Серпуховский;4175082.88835244;7345460.81642342;7306866.77893924;7375128.7886033;4128109.49955382;4220208.91553962;382;382;88464;76674;64497;18541
156;3;107;01:07;1:7;Шовгеновский;4468481.92764738;5624329.82710021;5607525.79178855;5640820.26503714;4439861.14773925;4494086.1075253;369;369;13309;8022;6595;940
157;3;2338;23:38;23:38;г. Армавир;4576823.29808733;5612284.13618537;5586361.11728129;5631766.60428504;4552013.09538437;4593817.6526694;1072;1072;50456;33253;47599;11438
158;3;803;08:03;8:3;Лаганский;5242734.10345131;5656715.61938007;5574156.7155469;5727703.48604836;5190294.06209431;5300087.86545579;109;109;7949;2101;6810;29
159;3;506;05:06;5:6;Кизилюртовский;5224768.84095699;5345448.46017442;5321784.93727311;5374908.54918803;5202046.65729971;5245226.63742286;43;43;38435;21410;19028;5361
160;3;4425;44:25;44:25;г. Буй;4624030.7731451;8067887.50735546;8060218.96302702;8073797.29523125;4616389.06857069;4634760.33248198;224;224;11211;6424;9327;1401
161;3;4108;41:08;41:8;Усть-Большерецкий;17451909.981312;6887613.00767623;6636578.73891328;7100755.08401468;17333175.9941046;17598816.6590395;19;19;4217;3482;1889;348
162;3;5717;57:17;57:17;Малоархангельский;4073720.2598029;6868067.28023405;6837310.23681734;6899143.46430809;4038491.64159437;4104517.09054575;147;147;10017;4780;6658;408
163;3;2525;25:25;25:25;Яковлевский;14866180.844031;5533141.61577206;5465811.67016267;5603391.96205565;14822281.3922975;14912935.4628236;41;41;9499;3646;5858;536
164;3;4029;40:29;40:29;г. Киров;3819393.91149496;7184628.13528065;7173865.74576816;7192452.86737798;3810151.41421908;3831519.49474924;307;307;11643;8792;9760;2243
165;3;1109;11:09;11:9;Удорский;5403466.14024679;9257443.59472909;8900950.71883506;9551776.2149785;5053673.05519053;5684074.77015439;63;62;12728;3607;5001;1091
166;3;4803;48:03;48:3;Данковский;4336965.10019231;7041674.41113678;6996929.74004421;7090865.61231957;4288857.31461747;4387689.99107685;1564;1564;41009;18262;23748;2730
167;3;4724;47:24;47:24;г. Коммунар;3385632.65131568;8316827.41737059;8309961.96900699;8325017.1388071;3380636.99897406;3391532.90082069;18;18;4310;2068;3939;755
168;3;5114;51:14;51:14;Апатиты;3719712.04472842;10324260.7367372;10314595.791088;10335039.2540359;3710779.15563606;3728471.07435189;93;93;6420;5557;3365;511
169;3;402;04:02;4:2;Чойский;9651309.92360862;6744842.19251181;6648603.18492698;6824562.08792164;9591151.53605575;9703484.71558964;130;130;11305;3748;3049;669
170;3;5317;53:17;53:17;Старорусский;3496465.93955974;7936224.82820918;7836943.43957858;8020058.82333146;3425563.88657494;3563465.17318985;1086;1086;32899;16626;11697;1552
171;3;3229;32:29;32:29;г. Дятьково;3823319.54048146;7093679.30310058;7089387.89930789;7098848.38897044;3816990.35834967;3831796.06188924;154;154;13710;5981;11705;1454
172;3;903;09:03;9:3;Хабезский;4652901.04362798;5481917.40842913;5451022.44646993;5513072.49301044;4628739.60181894;4669473.77186486;192;192;30752;15177;8211;2824
173;3;706;07:06;7:6;Терский;4927425.06610725;5396560.65956821;5365194.9209575;5425200.73314403;4905576.33924859;4950949.63584359;208;206;20777;13488;14648;3073
174;3;4909;49:09;49:9;Магадан;16792113.253408;8339688.2192521;8274574.69148258;8399806.68684687;16753674.2632033;16828674.795364;303;303;23510;22640;13312;1750
175;3;5501;55:01;55:1;Азовский;8129299.11639765;7292333.36041918;7230824.84257831;7346490.00157023;8093722.72656719;8184074.89515608;81;81;33058;14291;9183;2247
176;3;5237;52:37;52:37;Навашинский;4731386.08700292;7475901.19682001;7443951.93673773;7514340.64540941;4682382.69080488;4787564.07106181;152;152;23907;10792;10353;2565
177;3;1421;14:21;14:21;Нюрбинский;13060384.2144349;9408238.048052;9038931.77346312;9827755.82807383;12714943.4793678;13333882.143688;65;65;19096;14448;13973;2601
178;3;4613;46:13;46:13;Льговский;3937329;6732039.5133;6695705.57703278;6767865.13768746;3887172.8389365;3954047.72044731;513;513;20083;6795;12450;1140
179;3;4523;45:23;45:23;Щучанский;6972879.30951235;7432482.66296313;7364174.15365444;7523346.04139665;6906465.15801779;7026534.36436745;164;164;23253;9685;11390;1562
180;3;2612;26:12;26:12;г. Ставрополь;4665388.1519137;5627649.26818936;5616560.91422826;5639318.45965967;4641480.91859827;4685591.53742031;953;953;136756;79018;99053;20917
181;3;3713;37:13;37:13;Приволжский;4608044.05726914;7830095.91591841;7792815.88021479;7858052.62807263;4574143.06497375;4641478.86570855;307;307;25173;15218;9970;1372
182;3;3316;33:16;33:16;Меленковский;4630896.54320166;7433890.15271373;7381663.03530151;7488493.14202554;4571227.76971179;4694245.27430024;364;364;37808;15875;21689;4676
183;3;5936;59:36;59:36;Уинский;6287682.64524345;7734165.48194246;7691252.2781497;7774015.81121922;6235087.17165919;6349566.30740772;789;789;15027;9620;5548;939
184;3;5413;54:13;54:13;Краснозерский;8812966.03527962;7169049.16454385;7100569.21848015;7238473.97996755;8733212.53371177;8899830.52235411;248;248;39468;27021;10656;2011
185;3;6010;60:10;60:10;Новоржевский;3262375.00000394;7778637.04021775;7724281.31756124;7832877.26324917;3214332.42685036;3302049.11753951;669;669;17365;6160;6101;737
186;3;4337;43:37;43:37;Шабалинский;5227450.67171765;8043625.34945912;7967975.30241647;8135259.97076118;5156576.09999139;5300558.17233636;180;180;10634;3745;3925;771
187;3;5643;56:43;56:43;город Орск;6534744.13669949;6677327.27422592;6623248.86783726;6809124.75405497;6494443.32096254;6577459.57443995;2160;2160;45731;31628;53082;7298
188;3;2923;29:23;29:23;Коряжемский городской;5248659.32229385;8694202.03533466;8683321.92942481;8705499.0982554;5234862.15714651;5278058.81389368;27;27;5326;3770;7296;714
189;3;4223;42:23;42:23;г. Гурьевск;9566057.38116733;7222499.85968165;7213296.71060664;7229810.85801028;9558051.48060334;9575216.78193438;88;88;12146;5603;10148;1531
190;3;5826;58:26;58:26;Сосновоборский;5149248.30484535;7050058.00822149;7006222.31820974;7084215.6258977;5101389.1857907;5204396.51665056;192;192;12290;9597;5578;1127
191;3;323;03:23;3:23;г.Северобайкальск;12168655.3944826;7486926.70067763;7473846.42207796;7496436.09580579;12156348.0688126;12181576.4953287;179;179;7474;7163;3310;1815
192;3;2121;21:21;21:21;Чебоксарский;5241731.602;7557639.7755;7529737.86766441;7624085.05207373;5221868.34139067;5301321.38392171;899;899;108577;62806;32679;9318
193;3;1503;15:03;15:3;Правобережный;4955635.41824153;5353082.39411755;5330233.70545334;5376046.79425328;4935258.0844882;4976787.27317963;942;942;23095;14986;20912;2613
194;3;1321;13:21;13:21;Торбеевский;4807188.84021823;7198517.00406156;7156575.42087634;7245180.43811177;4772016.22187959;4847437.59880103;113;113;12998;6255;8965;1643
195;3;1204;12:04;12:4;Медведевский;5316181.64454465;7681819.44632825;7622477.77541905;7745546.55444848;5252863.33442289;5383628.94715031;737;737;86231;35388;36507;9115
196;3;1621;16:21;16:21;Кайбицкий;5357294.22730881;7438296.1595035;7403547.1749838;7466235.94788949;5303815.56267039;5408595.03913368;237;236;20023;19604;7451;1000
197;3;2711;27:11;27:11;Охотский;15814958.3149081;8484726.84222129;7946950.73596973;8986481.61706946;15263400.0256127;16388113.4871389;34;34;3383;1063;2931;289
198;3;605;06:05;6:5;Назрановский городской;4984967.12169923;5358025.8052831;5336299.64779124;5377170.620861;4973968.50999137;4995536.27564211;37;37;36938;17840;21624;2964
199;3;1902;19:02;19:2;г. Черногорск;10161031.4598719;7140859.02887294;7128689.28271116;7155342.28641414;10150608.5514487;10177064.1523129;196;196;39030;19294;22959;2486
200;3;5029;50:29;50:29;Воскресенский;4301633.41036091;7436316.56669439;7404507.00055499;7471711.29482748;4269372.72567502;4334672.98358185;540;540;98356;71774;93428;22179
201;3;4412;44:12;44:12;Нейский;4895581.54748749;8048332.41858549;7963512.35783384;8127609.75786855;4825837.41478327;4959172.4117403;453;453;9750;4154;8143;326
202;3;3012;30:12;30:12;г.Астрахань;5347673.5558081;5838611.24581338;5822056.50805274;5856056.92069205;5328988.54753508;5365920.90470273;2882;2881;105824;73867;97249;13925
203;3;3407;34:07;34:7;Жирновский;4994440.51313605;6603709.78039891;6545221.82163071;6658752.74784082;4921110.96442752;5045647.32145117;68;68;61076;43304;21419;2636
204;3;109;01:09;1:9;Адыгейский городской;4364723.63360084;5601189.77327583;5594027.74663746;5606671.03109895;4359797.69930188;4368879.10658871;108;108;6400;4564;4547;944
205;3;2319;23:19;23:19;Ленинградский;4383677.75189282;5817595.54146795;5779114.79160429;5854503.37448344;4351529.01688433;4424251.69045235;1106;1106;41359;23365;28895;5958
206;3;5108;51:08;51:8;Полярный;3722244.98253699;10807867.8480834;10799609.9632838;10818926.7612086;3713785.85074972;3729830.78621446;27;27;904;846;834;149
207;3;4725;47:25;47:25;г. Гатчина;3351871.43389048;8304381.09894389;8296269.25562894;8312564.01163934;3344378.93542722;3358034.30777387;277;277;6502;4359;12563;1399
208;3;246;02:46;2:46;Туймазинский ный;5997477.44058689;7265940.88953683;7220028.74519649;7323100.92970402;5942467.31063385;6049230.56360092;511;511;52357;50119;28841;8353
209;3;5308;53:08;53:8;Маловишерский;3608866.7788322;8141163.10741614;8069038.16361779;8209568.41807117;3544759.76681313;3675585.38828383;596;596;19675;10334;13115;1721
210;3;4802;48:02;48:2;Грязинский;4437988.41953853;6886162.14464403;6852613.00079879;6933186.26783431;4387849.34433842;4478238.08078303;1824;1824;65661;29904;43216;8752
211;3;3218;32:18;32:18;Новозыбковский;3548047.45615982;6906906.98973078;6874700.57551552;6939635.14260606;3506330.51428054;3592318.95071309;210;210;14894;10201;7663;849
212;3;809;08:09;8:9;Целинный;4944296.66810279;5867020.92513988;5773513.41893003;5927247.17310448;4873601.96705532;5017282.09489471;150;145;18265;11970;8694;1667
213;3;547;05:47;5:47;город Дагестанские Огни;5364457.91365463;5178400.6980466;5175966.05672644;5181020.27857585;5361358.21848584;5367926.79905906;48;48;11243;7256;8814;2082
214;3;4906;49:06;49:6;Тенькинский;16546175.5566537;8740299.42395236;8489632.37307954;8980190.50567541;16262997.5008354;16833698.8446972;26;26;5794;5491;1894;477
215;3;5511;55:11;55:11;Любинский;8075462.94642868;7418817.26460397;7365709.76474622;7477269.50234235;8006138.12077753;8148503.63390501;321;321;42612;12054;15773;2448
216;3;701;07:01;7:1;Баксанский;4839525.80844496;5419123.56134986;5392395.08705518;5444790.83741015;4803042.09661382;4879648.01375887;333;333;65521;23643;39725;6040
217;3;1108;11:08;11:8;Усть-Вымский;5543160.96751904;8903006.48806079;8769259.45413924;9043985.40372026;5459180.12743101;5645332.7832074;109;109;17831;8320;9340;1804
218;3;4016;40:16;40:16;Мосальский;3880409.51200211;7275587.62185961;7237724.87158774;7314943.17257519;3830622.17498983;3928074.6109927;395;395;17642;11313;5573;1744
219;3;5725;57:25;57:25;город Орел;4017530.75009856;6975779.51345569;6963688.78628997;6990502.13482363;4004603.86326663;4031878.59535525;1067;1067;73382;48701;58834;9770
220;3;409;04:09;4:9;Улаганский;9839769.17407354;6583810.5931799;6465661.92323274;6721279.37075414;9699151.06168393;10003739.3911146;64;64;9691;6393;3474;632
221;3;3923;39:23;39:23;Калининградский залив;2224547.3526638;7280033.77876474;7254372.80320761;7302830.79011628;2187270.74841943;2260022.12046868;2;1;16;16;49;49
222;3;5212;52:12;52:12;Семеновский;4959781.79648448;7737986.86053321;7664556.51813134;7846419.27855335;4896775.92327667;5031324.59734565;328;328;65012;29677;23527;6949
223;3;3815;38:15;38:15;Тулунский;11162998.4690011;7205934.9786133;7027084.27864621;7377781.31932964;11046263.4599212;11257563.9483499;229;229;42822;34029;10972;1773
224;3;3312;33:12;33:12;Собинский;4469954.7016;7554493.9112;7502558.57082514;7619813.114875;4416980.27815511;4487612.84277815;340;340;44203;23995;19153;4741
225;3;4611;46:11;46:11;Курский;4035741.0223;6732964.557;6712195.18751066;6795681.2819136;3986308.60009105;4085173.44448639;841;841;99986;70667;37065;9582
226;3;1419;14:19;14:19;Нерюнгринский;14055429.7066249;7704874.27980001;7456909.6493878;8086105.71827403;13310720.2512205;14676198.7967472;135;135;19221;15115;16578;4365
